id,name,type,latitude,longitude,capacity,operating_hours,features
null,도반,restaurant,36.088312,128.368098,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,드루와포차,restaurant,36.087069,128.358556,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,뚱스분식,fastfood,36.087963,128.365456,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,맥시칸 임오점,restaurant,36.088785,128.368995,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,맥시칸치킨 임은점,restaurant,36.08881,128.369005,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""맥시칸치킨""]}"
null,멕시카나치킨 임오점,restaurant,36.087985,128.365263,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""멕시카나치킨""]}"
null,명륜등심해장국,restaurant,36.089483,128.359185,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해장국""]}"
null,미리네밥상,restaurant,36.087561,128.366139,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,미스터스시,restaurant,36.089404,128.359609,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""일식"", ""초밥,롤""]}"
null,민자반다찌,restaurant,36.086388,128.361917,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,바른풍미숯불구이 임은점,restaurant,36.088168,128.368132,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,베트남식품,restaurant,36.087508,128.363772,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식""]}"
null,사곡대원식당,restaurant,36.087902,128.365427,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,삼겹세상 구미상모점,restaurant,36.088474,128.359184,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""삼겹살""]}"
null,샐럽스프 구미임은점,restaurant,36.086998,128.362312,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""샐러드"", ""샐럽스프""]}"
null,서민회타운,restaurant,36.088306,128.367135,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,소말뚝,restaurant,36.088509,128.366548,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,술각,bar,36.086015,128.363756,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,시골숯불치킨,restaurant,36.088071,128.365217,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨""]}"
null,신통치킨 임은점,restaurant,36.085981,128.363818,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""신통치킨""]}"
null,아까먹고또먹고,restaurant,36.087203,128.364518,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,애가 남원추어탕순두부 임은점,restaurant,36.087682,128.365511,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""추어""]}"
null,엄마손식당,restaurant,36.088098,128.365771,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,에이치킴,restaurant,36.086012,128.363756,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,예랑뒷고기,restaurant,36.088126,128.366333,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,옛날석쇠구이,restaurant,36.088348,128.366217,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,오감도시락 본점,cafeteria,36.086377,128.362183,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""도시락""]}"
null,오늘메뉴는김밥,fastfood,36.088272,128.35848,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,와촌식육식당 상모점,restaurant,36.087602,128.358903,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,울산정자참가자미회타운,restaurant,36.089199,128.359246,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,원지정육식당,restaurant,36.08796,128.358462,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,이레푸드,cafeteria,36.087381,128.363833,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""뷔페"", ""한식뷔페""]}"
null,임오식당,restaurant,36.088773,128.367858,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,임은빵집,restaurant,36.087182,128.364741,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""제과,베이커리""]}"
null,자유공간,restaurant,36.088562,128.367992,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,제일반점,restaurant,36.087406,128.364386,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,종갓집추어탕,restaurant,36.088999,128.364483,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""추어""]}"
null,주식천하,restaurant,36.088226,128.366778,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,큰집막창 임은동점,restaurant,36.087015,128.364078,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,태화각중화요리,restaurant,36.087657,128.364864,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,테스형,restaurant,36.08789,128.365911,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,투다리 임오점,bar,36.088151,128.366459,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""오뎅바"", ""투다리""]}"
null,트윙클아이스크림할인점,restaurant,36.086006,128.363754,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""아이스크림""]}"
null,퓨전포차선,bar,36.087434,128.364397,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집""]}"
null,한돈참숯꼬기 본점,restaurant,36.086544,128.359071,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,해바라기,bar,36.089702,128.358991,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,현대방앗간,restaurant,36.087767,128.365634,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""떡,한과""]}"
null,홍천뚝배기 임은점,restaurant,36.088817,128.368954,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,김밥천국 공단점,fastfood,36.101727,128.38302,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식""]}"
null,남경대반점,restaurant,36.101707,128.383032,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,던킨 구미순천향대병원점,restaurant,36.102458,128.382921,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""도넛"", ""던킨""]}"
null,라티스 구내식당,cafeteria,36.0986,128.378904,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""구내식당""]}"
null,본죽&비빔밥cafe 구미순천향병원점,restaurant,36.101678,128.383216,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""퓨전요리"", ""퓨전한식"", ""본죽&비빔밥cafe""]}"
null,부산식당,restaurant,36.10172,128.383016,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""한정식""]}"
null,지코바 공단점,restaurant,36.101643,128.383212,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""지코바""]}"
null,태호다온,restaurant,36.101707,128.383032,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,토마루피자,restaurant,36.102877,128.377946,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""양식"", ""피자""]}"
null,24시전주명가콩나물국밥 구미공단점,restaurant,36.101184,128.384587,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,28청춘숯불닭갈비 상모사곡점,restaurant,36.088523,128.355873,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,28청춘숯불닭갈비 송정본점,restaurant,36.116895,128.344698,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""닭요리""]}"
null,33떡볶이 구미상모점,fastfood,36.087915,128.357159,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식"", ""떡볶이"", ""33떡볶이""]}"
null,460정육식당,restaurant,36.10851,128.34603,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,46구미몽,restaurant,36.10817,128.345858,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""중식"", ""중국요리""]}"
null,60계치킨 구미상모사곡점,restaurant,36.084997,128.35567,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""60계치킨""]}"
null,88드럼통,restaurant,36.116834,128.343742,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,BBQ 구미스테이더공단호텔점,restaurant,36.109975,128.37715,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""BBQ""]}"
null,BBQ 구미원평센트럴점,restaurant,36.124084,128.343527,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""BBQ""]}"
null,BBQ 상모사곡점,restaurant,36.083788,128.356725,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""BBQ""]}"
null,BHC치킨 구미송정점,restaurant,36.121917,128.343052,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""BHC치킨""]}"
null,가마로강정 구미상모점,restaurant,36.087731,128.35614,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""닭강정"", ""가마로강정""]}"
null,가마솥돼지국밥 구미점,restaurant,36.096736,128.358702,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,가마치통닭 구미사곡역점,restaurant,36.098755,128.358661,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""치킨"", ""가마치통닭""]}"
null,가미,bar,36.119889,128.382824,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점""]}"
null,가장맛있는족발 상모점,restaurant,36.088316,128.355061,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""족발,보쌈"", ""가장맛있는족발""]}"
null,가창닭강정 사곡점,restaurant,36.095914,128.358629,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""간식"", ""닭강정""]}"
null,간이역 구미사곡역점,bar,36.096292,128.358677,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점"", ""간이역""]}"
null,간이역 구미상모역점,bar,36.087235,128.355211,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""술집"", ""호프,요리주점"", ""간이역""]}"
null,갈비명가청산마루 본점,restaurant,36.088361,128.355603,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""갈비""]}"
null,감탄떡볶이 롯데마트구미점,fastfood,36.113899,128.365478,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식"", ""떡볶이"", ""감탄떡볶이""]}"
null,강나루매운탕,restaurant,36.124661,128.382245,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""매운탕,해물탕""]}"
null,강다짐 구미상모점,fastfood,36.087476,128.3552,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""분식"", ""강다짐""]}"
null,갯바위회수산,restaurant,36.108162,128.34009,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""회""]}"
null,갯벌의조개 사곡점,restaurant,36.096585,128.35625,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""해물,생선"", ""조개"", ""갯벌의조개""]}"
null,거송식육식당,restaurant,36.121593,128.345192,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,경북곱창,restaurant,36.098966,128.359106,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""곱창,막창""]}"
null,고기가식육식당,restaurant,36.107449,128.348785,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
null,고기듬뿍국물두루치기 구미사곡점,restaurant,36.096996,128.359016,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""불고기,두루치기"", ""고기듬뿍국물두루치기""]}"
null,고기듬뿍대왕비빔밥 사곡상모점,restaurant,36.099111,128.361189,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,고기듬뿍대왕비빔밥 상모사곡점,restaurant,36.088993,128.356743,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식""]}"
null,고기미담 상모사곡점,restaurant,36.096888,128.358986,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기"", ""고기미담""]}"
null,고기왕창통큰돼지국밥,restaurant,36.115495,128.339885,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""국밥""]}"
null,고기잡는날,restaurant,36.124493,128.346253,null,null,"{""has_vegetarian"": null, ""average_price"": null, ""cuisine_tags"": [""한식"", ""육류,고기""]}"
